GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US440070002003003,440070002003003,"Block 3003, Block Group 3, Census Tract 2, Providence County, Rhode Island",109
1000000US440070002003004,440070002003004,"Block 3004, Block Group 3, Census Tract 2, Providence County, Rhode Island",125
1000000US440070002003005,440070002003005,"Block 3005, Block Group 3, Census Tract 2, Providence County, Rhode Island",142
1000000US440070002003006,440070002003006,"Block 3006, Block Group 3, Census Tract 2, Providence County, Rhode Island",87
1000000US440070002003007,440070002003007,"Block 3007, Block Group 3, Census Tract 2, Providence County, Rhode Island",91
1000000US440070002003008,440070002003008,"Block 3008, Block Group 3, Census Tract 2, Providence County, Rhode Island",26
1000000US440070002003009,440070002003009,"Block 3009, Block Group 3, Census Tract 2, Providence County, Rhode Island",84
1000000US440070002004000,440070002004000,"Block 4000, Block Group 4, Census Tract 2, Providence County, Rhode Island",48
1000000US440070002004001,440070002004001,"Block 4001, Block Group 4, Census Tract 2, Providence County, Rhode Island",132
1000000US440070002004002,440070002004002,"Block 4002, Block Group 4, Census Tract 2, Providence County, Rhode Island",143
1000000US440070002004003,440070002004003,"Block 4003, Block Group 4, Census Tract 2, Providence County, Rhode Island",64
1000000US440070002004004,440070002004004,"Block 4004, Block Group 4, Census Tract 2, Providence County, Rhode Island",86
1000000US440070002004005,440070002004005,"Block 4005, Block Group 4, Census Tract 2, Providence County, Rhode Island",145
1000000US440070002004006,440070002004006,"Block 4006, Block Group 4, Census Tract 2, Providence County, Rhode Island",184
1000000US440070002004007,440070002004007,"Block 4007, Block Group 4, Census Tract 2, Providence County, Rhode Island",180
1000000US440070002004008,440070002004008,"Block 4008, Block Group 4, Census Tract 2, Providence County, Rhode Island",124
